MonitorName,MonitorDescription,Latitude,Longitude,Metric,SeasonalMetric,Statistic,Values
M2501,Unknown,38.7554677696548,-77.11499206983126,D24HourMean,Annually,Mean,0.01287
M2502,Unknown,38.75647420078481,-77.0586437841486,D24HourMean,Annually,Mean,0.01765
M2503,Unknown,38.75745348799882,-77.00229272074255,D24HourMean,Annually,Mean,0.02494
M2504,Unknown,38.75840562731454,-76.94593895541594,D24HourMean,Annually,Mean,0.01947
M2505,Unknown,38.759330614859685,-76.88958256399455,D24HourMean,Annually,Mean,0.01607
M2506,Unknown,38.760228446872084,-76.83322362232636,D24HourMean,Annually,Mean,0.02662
M2507,Unknown,38.7610991196997,-76.776862206281,D24HourMean,Annually,Mean,0.02522
M2508,Unknown,38.76194262980068,-76.72049839174905,D24HourMean,Annually,Mean,0.0201
M2509,Unknown,38.7627589737434,-76.66413225464142,D24HourMean,Annually,Mean,0.02517
M2510,Unknown,38.763548148206496,-76.60776387088877,D24HourMean,Annually,Mean,0.04479
M2511,Unknown,38.7643101499789,-76.55139331644077,D24HourMean,Annually,Mean,0.04081
M2512,Unknown,38.765044975959874,-76.49502066726546,D24HourMean,Annually,Mean,0.03756
M2513,Unknown,38.765752623159074,-76.43864599934875,D24HourMean,Annually,Mean,0.02718
M2514,Unknown,38.76643308869655,-76.38226938869362,D24HourMean,Annually,Mean,0.02761
M2515,Unknown,38.76708636980282,-76.32589091131948,D24HourMean,Annually,Mean,0.02067
M2516,Unknown,38.76771246381884,-76.26951064326168,D24HourMean,Annually,Mean,0.02615
M2517,Unknown,38.768311368196095,-76.21312866057073,D24HourMean,Annually,Mean,0.02928
M2518,Unknown,38.768883080496614,-76.15674503931169,D24HourMean,Annually,Mean,0.05579
M2519,Unknown,38.76942759839298,-76.10035985556348,D24HourMean,Annually,Mean,0.04435
M2520,Unknown,38.76994491966836,-76.04397318541837,D24HourMean,Annually,Mean,0.02717
M2521,Unknown,38.77043504221654,-75.98758510498119,D24HourMean,Annually,Mean,0.02401
M2522,Unknown,38.79951838572297,-77.11629407679727,D24HourMean,Annually,Mean,0.01502
M2523,Unknown,38.80052639274718,-77.05991116323895,D24HourMean,Annually,Mean,0.0151
